Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-26 04:00:00+00:00,177.8000030517578,180.82000732421875,176.1300048828125,179.6199951171875,43919800,0.0,0.0
2024-04-29 04:00:00+00:00,182.75,183.52999877929688,179.38999938964844,180.9600067138672,54063900,0.0,0.0
2024-04-30 04:00:00+00:00,181.08999633789065,182.9900054931641,174.8000030517578,175.0,94639800,0.0,0.0
2024-05-01 04:00:00+00:00,181.63999938964844,185.1499938964844,176.55999755859375,179.0,94645100,0.0,0.0
2024-05-02 04:00:00+00:00,180.8500061035156,185.1000061035156,179.91000366210938,184.72000122070312,54303500,0.0,0.0
2024-05-03 04:00:00+00:00,186.9900054931641,187.8699951171875,185.4199981689453,186.2100067138672,39172000,0.0,0.0
2024-05-06 04:00:00+00:00,186.27999877929688,188.75,184.8000030517578,188.6999969482422,34725300,0.0,0.0
2024-05-07 04:00:00+00:00,188.9199981689453,189.94000244140625,187.3099975585937,188.759994506836,34048900,0.0,0.0
2024-05-08 04:00:00+00:00,187.44000244140625,188.42999267578125,186.38999938964844,188.0,26136400,0.0,0.0
2024-05-09 04:00:00+00:00,188.8800048828125,191.6999969482422,187.44000244140625,189.5,43368400,0.0,0.0
2024-05-10 04:00:00+00:00,189.1600036621093,189.88999938964844,186.92999267578125,187.47999572753903,34141800,0.0,0.0
2024-05-13 04:00:00+00:00,188.0,188.3099975585937,185.3600006103516,186.57000732421875,24898600,0.0,0.0
2024-05-14 04:00:00+00:00,183.82000732421875,187.72000122070312,183.4499969482422,187.07000732421875,38698200,0.0,0.0
2024-05-15 04:00:00+00:00,185.97000122070312,186.72000122070312,182.72999572753903,185.9900054931641,75459900,0.0,0.0
2024-05-16 04:00:00+00:00,185.6000061035156,187.3099975585937,183.4600067138672,183.6300048828125,38834500,0.0,0.0
2024-05-17 04:00:00+00:00,183.759994506836,185.3000030517578,183.3500061035156,184.6999969482422,33175700,0.0,0.0
2024-05-20 04:00:00+00:00,184.33999633789065,186.6699981689453,183.27999877929688,183.5399932861328,30511800,0.0,0.0
2024-05-21 04:00:00+00:00,182.3000030517578,183.259994506836,180.75,183.1499938964844,50839100,0.0,0.0
2024-05-22 04:00:00+00:00,183.8800048828125,185.22000122070312,181.97000122070312,183.1300048828125,28148800,0.0,0.0
2024-05-23 04:00:00+00:00,183.6600036621093,184.759994506836,180.0800018310547,181.0500030517578,33670200,0.0,0.0
2024-05-24 04:00:00+00:00,181.6499938964844,182.44000244140625,180.3000030517578,180.75,27434100,0.0,0.0
2024-05-28 04:00:00+00:00,179.92999267578125,182.2400054931641,179.49000549316406,182.1499938964844,29927000,0.0,0.0
2024-05-29 04:00:00+00:00,181.6999969482422,184.0800018310547,181.5500030517578,182.0200042724609,32009300,0.0,0.0
2024-05-30 04:00:00+00:00,181.3099975585937,181.33999633789065,178.36000061035156,179.32000732421875,29249200,0.0,0.0
2024-05-31 04:00:00+00:00,178.3000030517578,179.2100067138672,173.8699951171875,176.44000244140625,58903900,0.0,0.0
2024-06-03 04:00:00+00:00,177.6999969482422,178.6999969482422,175.9199981689453,178.33999633789062,30786600,0.0,0.0
2024-06-04 04:00:00+00:00,177.63999938964844,179.82000732421875,176.44000244140625,179.33999633789062,27198400,0.0,0.0
2024-06-05 04:00:00+00:00,180.10000610351562,181.5,178.75,181.27999877929688,32116400,0.0,0.0
2024-06-06 04:00:00+00:00,181.75,185.0,181.4900054931641,185.0,31371200,0.0,0.0
2024-06-07 04:00:00+00:00,184.8999938964844,186.2899932861328,183.3600006103516,184.3000030517578,28021500,0.0,0.0
2024-06-10 04:00:00+00:00,184.07000732421875,187.22999572753903,183.7899932861328,187.0599975585937,34494500,0.0,0.0
2024-06-11 04:00:00+00:00,187.0599975585937,187.7700042724609,184.5399932861328,187.22999572753903,27265100,0.0,0.0
2024-06-12 04:00:00+00:00,188.0200042724609,188.3500061035156,185.42999267578125,186.88999938964844,33984200,0.0,0.0
2024-06-13 04:00:00+00:00,186.08999633789065,187.6699981689453,182.6699981689453,183.8300018310547,39721500,0.0,0.0
2024-06-14 04:00:00+00:00,183.0800018310547,183.72000122070312,182.22999572753903,183.6600036621093,25456400,0.0,0.0
2024-06-17 04:00:00+00:00,182.5200042724609,185.0,181.22000122070312,184.0599975585937,35601900,0.0,0.0
2024-06-18 04:00:00+00:00,183.7400054931641,184.2899932861328,181.42999267578125,182.8099975585937,36659200,0.0,0.0
2024-06-20 04:00:00+00:00,182.9100036621093,186.509994506836,182.72000122070312,186.1000061035156,44726800,0.0,0.0
2024-06-21 04:00:00+00:00,187.8000030517578,189.27999877929688,185.8600006103516,189.0800018310547,72931800,0.0,0.0
2024-06-24 04:00:00+00:00,189.3300018310547,191.0,185.3300018310547,185.57000732421875,50610400,0.0,0.0
2024-06-25 04:00:00+00:00,186.8099975585937,188.83999633789065,185.4199981689453,186.33999633789065,45898500,0.0,0.0
2024-06-26 04:00:00+00:00,186.9199981689453,194.8000030517578,186.259994506836,193.6100006103516,65103900,0.0,0.0
2024-06-27 04:00:00+00:00,195.009994506836,199.83999633789065,194.1999969482422,197.8500061035156,74397500,0.0,0.0
2024-06-28 04:00:00+00:00,197.72999572753903,198.8500061035156,192.5,193.25,76930200,0.0,0.0
2024-07-01 04:00:00+00:00,193.4900054931641,198.3000030517578,192.82000732421875,197.1999969482422,41192000,0.0,0.0
2024-07-02 04:00:00+00:00,197.27999877929688,200.42999267578125,195.92999267578125,200.0,45600000,0.0,0.0
2024-07-03 04:00:00+00:00,199.94000244140625,200.02999877929688,196.759994506836,197.58999633789065,31597900,0.0,0.0
2024-07-05 04:00:00+00:00,198.6499938964844,200.5500030517578,198.1699981689453,200.0,39858900,0.0,0.0
2024-07-08 04:00:00+00:00,200.0399932861328,201.1999969482422,197.9600067138672,199.2899932861328,34767300,0.0,0.0
2024-07-09 04:00:00+00:00,199.3999938964844,200.57000732421875,199.0500030517578,199.33999633789065,32700100,0.0,0.0
2024-07-10 04:00:00+00:00,200.0,200.1100006103516,197.69000244140625,199.7899932861328,32883800,0.0,0.0
2024-07-11 04:00:00+00:00,200.08999633789065,200.2700042724609,192.8600006103516,195.0500030517578,44565000,0.0,0.0
2024-07-12 04:00:00+00:00,194.8000030517578,196.47000122070312,193.8300018310547,194.4900054931641,30598500,0.0,0.0
2024-07-15 04:00:00+00:00,194.5599975585937,196.19000244140625,190.8300018310547,192.72000122070312,40683200,0.0,0.0
2024-07-16 04:00:00+00:00,195.58999633789065,196.6199951171875,192.2400054931641,193.0200042724609,33994700,0.0,0.0
2024-07-17 04:00:00+00:00,191.3500061035156,191.5800018310547,185.9900054931641,187.92999267578125,48076100,0.0,0.0
2024-07-18 04:00:00+00:00,189.58999633789065,189.67999267578125,181.4499969482422,183.75,51043600,0.0,0.0
2024-07-19 04:00:00+00:00,181.13999938964844,184.92999267578125,180.11000061035156,183.1300048828125,43081800,0.0,0.0
2024-07-22 04:00:00+00:00,185.0,185.0599975585937,182.47999572753903,182.5500030517578,39931900,0.0,0.0
2024-07-23 04:00:00+00:00,184.1000061035156,189.38999938964844,183.5599975585937,186.4100036621093,47537700,0.0,0.0
2024-07-24 04:00:00+00:00,183.1999969482422,185.4499969482422,180.4100036621093,180.8300018310547,41532400,0.0,0.0
2024-07-25 04:00:00+00:00,182.9100036621093,183.8999938964844,176.8000030517578,179.85000610351562,44464200,0.0,0.0
2024-07-26 04:00:00+00:00,180.38999938964844,183.19000244140625,180.2400054931641,182.5,29506000,0.0,0.0
2024-07-29 04:00:00+00:00,183.83999633789065,184.75,182.3800048828125,183.1999969482422,33270100,0.0,0.0
2024-07-30 04:00:00+00:00,184.72000122070312,185.8600006103516,179.3800048828125,181.7100067138672,39508600,0.0,0.0
2024-07-31 04:00:00+00:00,185.0500030517578,187.94000244140625,184.4600067138672,186.97999572753903,41667300,0.0,0.0
2024-08-01 04:00:00+00:00,189.2899932861328,190.6000061035156,181.8699951171875,184.07000732421875,70435600,0.0,0.0
2024-08-02 04:00:00+00:00,166.75,168.77000427246094,160.5500030517578,167.89999389648438,141448400,0.0,0.0
2024-08-05 04:00:00+00:00,154.2100067138672,162.9600067138672,151.61000061035156,161.02000427246094,83149400,0.0,0.0
2024-08-06 04:00:00+00:00,161.7100067138672,165.0800018310547,158.5399932861328,161.92999267578125,59950800,0.0,0.0
2024-08-07 04:00:00+00:00,166.5500030517578,167.5800018310547,161.42999267578125,162.77000427246094,48408200,0.0,0.0
2024-08-08 04:00:00+00:00,165.1699981689453,166.69000244140625,162.5500030517578,165.8000030517578,44616200,0.0,0.0
2024-08-09 04:00:00+00:00,166.39999389648438,168.5500030517578,165.85000610351562,166.94000244140625,36401000,0.0,0.0
2024-08-12 04:00:00+00:00,168.13999938964844,168.5500030517578,166.11000061035156,166.8000030517578,30072800,0.0,0.0
2024-08-13 04:00:00+00:00,167.80999755859375,171.0399932861328,167.10000610351562,170.22999572753906,39237900,0.0,0.0
2024-08-14 04:00:00+00:00,172.11000061035156,172.27999877929688,168.86000061035156,170.10000610351562,28843800,0.0,0.0
2024-08-15 04:00:00+00:00,174.86000061035156,177.91000366210938,173.99000549316406,177.58999633789062,51698500,0.0,0.0
2024-08-16 04:00:00+00:00,177.0399932861328,178.33999633789062,176.25999450683594,177.05999755859375,31489200,0.0,0.0
2024-08-19 04:00:00+00:00,177.63999938964844,178.3000030517578,176.16000366210938,178.22000122070312,31129800,0.0,0.0
2024-08-20 04:00:00+00:00,177.9199981689453,179.00999450683594,177.42999267578125,178.8800048828125,26255200,0.0,0.0
2024-08-21 04:00:00+00:00,179.9199981689453,182.38999938964844,178.88999938964844,180.11000061035156,35599100,0.0,0.0
2024-08-22 04:00:00+00:00,181.3800048828125,181.47000122070312,175.67999267578125,176.1300048828125,32047500,0.0,0.0
2024-08-23 04:00:00+00:00,177.33999633789062,178.97000122070312,175.24000549316406,177.0399932861328,29150100,0.0,0.0
2024-08-26 04:00:00+00:00,176.6999969482422,177.47000122070312,174.3000030517578,175.5,22366200,0.0,0.0
2024-08-27 04:00:00+00:00,174.14999389648438,174.88999938964844,172.25,173.1199951171875,29842000,0.0,0.0
2024-08-28 04:00:00+00:00,173.69000244140625,173.69000244140625,168.9199981689453,170.8000030517578,29045000,0.0,0.0
2024-08-29 04:00:00+00:00,173.22000122070312,174.2899932861328,170.80999755859375,172.1199951171875,26407800,0.0,0.0
2024-08-30 04:00:00+00:00,172.77999877929688,178.89999389648438,172.60000610351562,178.5,43429400,0.0,0.0
2024-09-03 04:00:00+00:00,177.5500030517578,178.25999450683594,175.25999450683594,176.25,37817500,0.0,0.0
2024-09-04 04:00:00+00:00,174.47999572753906,175.97999572753906,172.5399932861328,173.3300018310547,30309200,0.0,0.0
2024-09-05 04:00:00+00:00,175.0,179.8800048828125,175.0,177.88999938964844,40170500,0.0,0.0
2024-09-06 04:00:00+00:00,177.24000549316406,178.3800048828125,171.16000366210938,171.38999938964844,41466500,0.0,0.0
2024-09-09 04:00:00+00:00,174.52999877929688,175.85000610351562,173.50999450683594,175.39999389648438,29037400,0.0,0.0
2024-09-10 04:00:00+00:00,177.49000549316406,180.5,176.7899932861328,179.5500030517578,36233800,0.0,0.0
2024-09-11 04:00:00+00:00,180.10000610351562,184.9900054931641,175.72999572753906,184.5200042724609,42564700,0.0,0.0
2024-09-12 04:00:00+00:00,184.8000030517578,187.4100036621093,183.5399932861328,187.0,33622500,0.0,0.0
2024-09-13 04:00:00+00:00,187.0,188.5,185.9100036621093,186.4900054931641,26495400,0.0,0.0
2024-09-16 04:00:00+00:00,185.2899932861328,185.8099975585937,183.3600006103516,184.88999938964844,26065500,0.0,0.0
2024-09-17 04:00:00+00:00,186.8500061035156,189.4499969482422,186.13999938964844,186.8800048828125,26091700,0.0,0.0
2024-09-18 04:00:00+00:00,186.4499969482422,188.8000030517578,185.0599975585937,186.42999267578125,34448100,0.0,0.0
2024-09-19 04:00:00+00:00,190.0399932861328,190.9900054931641,188.47000122070312,189.8699951171875,39543200,0.0,0.0
2024-09-20 04:00:00+00:00,190.22999572753903,191.83999633789065,187.4100036621093,191.6000061035156,100378600,0.0,0.0
2024-09-23 04:00:00+00:00,191.63999938964844,194.4499969482422,190.57000732421875,193.8800048828125,36993100,0.0,0.0
2024-09-24 04:00:00+00:00,194.2700042724609,195.3699951171875,190.1300048828125,193.9600067138672,43478900,0.0,0.0
2024-09-25 04:00:00+00:00,193.75,193.9499969482422,192.1600036621093,192.52999877929688,26391100,0.0,0.0
2024-09-26 04:00:00+00:00,194.3099975585937,194.52999877929688,189.5399932861328,191.1600036621093,36334900,0.0,0.0
2024-09-27 04:00:00+00:00,190.67999267578125,190.8999938964844,187.33999633789065,187.97000122070312,36002300,0.0,0.0
2024-09-30 04:00:00+00:00,187.13999938964844,188.4900054931641,184.6499938964844,186.3300018310547,41583900,0.0,0.0
2024-10-01 04:00:00+00:00,184.8999938964844,186.19000244140625,183.4499969482422,185.1300048828125,36044900,0.0,0.0
2024-10-02 04:00:00+00:00,184.44000244140625,186.6000061035156,184.0399932861328,184.759994506836,23704100,0.0,0.0
2024-10-03 04:00:00+00:00,183.0500030517578,183.44000244140625,180.8800048828125,181.9600067138672,30204300,0.0,0.0
2024-10-04 04:00:00+00:00,185.75,187.6000061035156,183.6000061035156,186.509994506836,40890300,0.0,0.0
2024-10-07 04:00:00+00:00,182.9499969482422,183.6000061035156,180.25,180.8000030517578,42364200,0.0,0.0
2024-10-08 04:00:00+00:00,181.9199981689453,183.08999633789065,180.9199981689453,182.72000122070312,26372100,0.0,0.0
2024-10-09 04:00:00+00:00,182.82000732421875,185.8500061035156,182.0500030517578,185.1699981689453,26343100,0.0,0.0
2024-10-10 04:00:00+00:00,187.1300048828125,188.1300048828125,185.8300018310547,186.6499938964844,27785000,0.0,0.0
2024-10-11 04:00:00+00:00,186.6300048828125,189.92999267578125,186.3000030517578,188.82000732421875,25751600,0.0,0.0
2024-10-14 04:00:00+00:00,189.77999877929688,189.8300018310547,187.3600006103516,187.5399932861328,22614400,0.0,0.0
2024-10-15 04:00:00+00:00,187.6300048828125,188.4100036621093,184.5800018310547,187.69000244140625,32178900,0.0,0.0
2024-10-16 04:00:00+00:00,187.0500030517578,187.77999877929688,185.6100006103516,186.88999938964844,23456800,0.0,0.0
2024-10-17 04:00:00+00:00,188.22000122070312,188.94000244140625,186.0,187.52999877929688,25039400,0.0,0.0
2024-10-18 04:00:00+00:00,187.1499938964844,190.7400054931641,186.27999877929688,188.9900054931641,37417700,0.0,0.0
2024-10-21 04:00:00+00:00,188.0500030517578,189.4600067138672,186.3999938964844,189.07000732421875,24639400,0.0,0.0
2024-10-22 04:00:00+00:00,188.3500061035156,191.5200042724609,186.97999572753903,189.6999969482422,29650600,0.0,0.0
2024-10-23 04:00:00+00:00,188.8500061035156,189.1600036621093,183.69000244140625,184.7100067138672,31937100,0.0,0.0
2024-10-24 04:00:00+00:00,185.25,187.1100006103516,183.8600006103516,186.3800048828125,21647400,0.0,0.0
2024-10-25 04:00:00+00:00,187.8500061035156,190.4499969482422,187.52999877929688,187.8300018310547,29362100,0.0,0.0
2024-10-28 04:00:00+00:00,189.57000732421875,190.2100067138672,188.2100067138672,188.38999938964844,27930800,0.0,0.0
2024-10-29 04:00:00+00:00,188.5800018310547,191.4600067138672,187.82000732421875,190.8300018310547,35690200,0.0,0.0
2024-10-30 04:00:00+00:00,194.6999969482422,195.6100006103516,192.4199981689453,192.72999572753903,37707600,0.0,0.0
2024-10-31 04:00:00+00:00,190.509994506836,190.6000061035156,185.22999572753903,186.3999938964844,75146800,0.0,0.0
2024-11-01 04:00:00+00:00,199.0,200.5,197.0200042724609,197.92999267578125,99687800,0.0,0.0
2024-11-04 05:00:00+00:00,196.4499969482422,197.3300018310547,194.3099975585937,195.77999877929688,38492100,0.0,0.0
2024-11-05 05:00:00+00:00,196.0399932861328,199.82000732421875,195.9900054931641,199.5,30564800,0.0,0.0
2024-11-06 05:00:00+00:00,200.009994506836,207.5500030517578,199.13999938964844,207.08999633789065,72292200,0.0,0.0
2024-11-07 05:00:00+00:00,207.44000244140625,212.25,207.19000244140625,210.0500030517578,52878400,0.0,0.0
2024-11-08 05:00:00+00:00,209.72000122070312,209.9600067138672,207.44000244140625,208.17999267578125,36075800,0.0,0.0
2024-11-11 05:00:00+00:00,208.5,209.6499938964844,205.58999633789065,206.83999633789065,35456000,0.0,0.0
2024-11-12 05:00:00+00:00,208.3699951171875,209.5399932861328,206.009994506836,208.9100036621093,38942900,0.0,0.0
2024-11-13 05:00:00+00:00,209.3999938964844,215.08999633789065,209.13999938964844,214.1000061035156,46212900,0.0,0.0
2024-11-14 05:00:00+00:00,214.1600036621093,215.8999938964844,210.8800048828125,211.47999572753903,42620300,0.0,0.0
2024-11-15 05:00:00+00:00,206.759994506836,207.33999633789065,199.6100006103516,202.6100006103516,86591100,0.0,0.0
2024-11-18 05:00:00+00:00,204.1499938964844,204.6699981689453,200.9499969482422,201.6999969482422,36512500,0.0,0.0
2024-11-19 05:00:00+00:00,199.3300018310547,205.3000030517578,198.77999877929688,204.6100006103516,31197900,0.0,0.0
2024-11-20 05:00:00+00:00,202.97999572753903,203.1300048828125,199.4499969482422,202.8800048828125,32769000,0.0,0.0
